JD,Magnitude,Band
2458280.4125,8.2,Vis.
2458280.42,7.5,Vis.
2458281.4153,8.23,Vis.
2458281.6,8.1,Vis.
2458283.41,8.9,Vis.
2458283.42,7.7,Vis.
2458284.4063,8.2,Vis.
2458284.5,7.8,Vis.
2458285.4194,8.09,Vis.
2458285.4229,7.8,Vis.
2458288.5,8,Vis.
2458289.3,8.4,Vis.
2458289.46319,8.3,Vis.
2458289.48,8,Vis.
2458289.5444,8.2,Vis.
2458290.36,7.9,Vis.
2458290.4125,8.1,Vis.
2458290.42,7.7,Vis.
2458290.45764,8,Vis.
2458290.5417,8.3,Vis.
2458291.31944,8.2,Vis.
2458291.6,8.1,Vis.
2458292.5,8.5,Vis.
2458292.72708,8.2,Vis.
2458294.43,7.7,Vis.
2458294.474,8.6,Vis.
2458295.4167,8.32,Vis.
2458295.656,8.6,Vis.
2458296.4326,8.4,Vis.
2458296.4993,8.3,Vis.
2458296.65972,8.3,Vis.
2458297.4146,8.3,Vis.
2458298.43333,8.3,Vis.
2458298.47,7.7,Vis.
2458299.31111,8.5,Vis.
2458299.5417,8.3,Vis.
2458299.64097,8.5,Vis.
2458300.3931,8.3,Vis.
2458300.4,8.6,Vis.
2458300.425,8.2,Vis.
2458300.43056,8.3,Vis.
2458301.38,8.9,Vis.
2458301.41,8.3,Vis.
2458301.425,8.4,Vis.
2458301.6,8.3,Vis.
2458301.656,8.7,Vis.
2458301.67569,8.3,Vis.
2458302.4,8.1,Vis.
2458302.4104,8.3,Vis.
2458302.43,8.7,Vis.
2458303.29653,8.4,Vis.
2458304.4007,8.3,Vis.
2458304.4069,8.53,Vis.
2458304.43,8.7,Vis.
2458304.4431,8.4,Vis.
2458306.3,8.5,Vis.
2458306.37,9.5,Vis.
2458306.434,8.4,Vis.
2458306.5,8.2,Vis.
2458307.3972,8.5,Vis.
2458307.43,8.7,Vis.
2458307.563,8.9,Vis.
2458308.5292,8.6,Vis.
2458308.622,8.7,Vis.
2458309.5,8.5,Vis.
2458309.54,8.7,Vis.
2458310.3,8.6,Vis.
2458310.416,8.7,Vis.
2458310.425,8.7,Vis.
2458310.6,8.9,Vis.
2458311.4625,8.7,Vis.
2458312.425,8.6,Vis.
2458312.44653,8.6,Vis.
2458312.5118,8.7,Vis.
2458313.29444,8.5,Vis.
2458313.35,8.5,Vis.
2458313.3868,8.7,Vis.
2458313.4444,8.4,Vis.
2458313.47,8.8,Vis.
2458313.725,8.8,Vis.
2458314.444,9.2,Vis.
2458314.45625,8.7,Vis.
2458314.656,8.6,Vis.
2458315.4,8.8,Vis.
2458315.4201,8.7,Vis.
2458316.4104,8.9,Vis.
2458317.3931,9.13,Vis.
2458317.49,8.6,Vis.
2458318.4146,9.1,Vis.
2458318.46458,8.7,Vis.
2458319.36,8.6,Vis.
2458319.4139,9.1,Vis.
2458319.90278,9.3,Vis.
2458320.3875,9,Vis.
2458322.46,8.9,Vis.
2458322.48542,9.3,Vis.
2458323.3854,9.4,Vis.
2458323.41319,9.3,Vis.
2458323.4153,9.3,Vis.
2458324.4042,9.2,Vis.
2458324.45625,9.4,Vis.
2458324.62,8.9,Vis.
2458325.3,9.6,Vis.
2458325.3972,9.3,Vis.
2458326.38889,9.6,Vis.
2458327.29028,9.9,Vis.
2458327.46111,9.6,Vis.
2458327.46528,9.5,Vis.
2458330.3576,9.9,Vis.
2458331.42,9.8,Vis.
2458331.42222,9.4,Vis.
2458331.43125,10,Vis.
2458332.27917,10.1,Vis.
2458332.64028,9.9,Vis.
2458333.61,10.1,Vis.
2458334.46,10.3,Vis.
2458335.6632,9.9,Vis.
2458336.4014,10.8,Vis.
2458336.5,10.7,Vis.
2458337.37,10,Vis.
2458337.3826,10.8,Vis.
2458337.48,10.7,Vis.
2458338.4201,10.7,Vis.
2458338.47222,11,Vis.
2458339.28194,10.4,Vis.
2458339.3938,10.9,Vis.
2458340.39375,10.8,Vis.
2458340.4319,10.8,Vis.
2458340.47,10.7,Vis.
2458340.596,10.8,Vis.
2458341.5,10.8,Vis.
2458342.3903,11.2,Vis.
2458343.3826,11.1,Vis.
2458344.27778,10.7,Vis.
2458344.38056,11.5,Vis.
2458344.6,11.5,Vis.
2458345.55,11,Vis.
2458345.64306,11.4,Vis.
2458346.3792,10.9,Vis.
2458346.4181,11.1,Vis.
2458347.45,11.4,Vis.
2458349.26806,11.3,Vis.
2458350.3701,11.7,Vis.
2458352.3,9.9,Vis.
2458353.42361,11.9,Vis.
2458353.42708,11.8,Vis.
2458355.63,11.7,Vis.
2458356.625,11.9,Vis.
2458361.26944,12,Vis.
2458361.6,12.4,Vis.
2458363.4194,10.9,Vis.
2458364.71458,12.3,Vis.
2458365.26111,12,Vis.
2458365.33889,12.1,Vis.
2458370.36,12,Vis.
2458370.6,12.2,Vis.
2458371.3,12.1,Vis.
2458372.24792,12,Vis.
2458372.71042,12.2,Vis.
2458374.3014,12.6,Vis.
2458374.7,12.7,Vis.
2458375.425,12.3,Vis.
2458377.35,12.7,Vis.
2458380.23125,12.1,Vis.
2458380.32292,12.3,Vis.
2458380.32847,12,Vis.
2458381.6,12.2,Vis.
2458381.60208,12.2,Vis.
2458382.35,11.9,Vis.
2458383.5417,12.3,Vis.
2458383.672,12,Vis.
2458388.3,11.1,Vis.
2458389.2833,12.4,Vis.
2458390.3861,12.2,Vis.
2458390.6271,12.3,Vis.
2458392.2993,12.4,Vis.
2458392.30417,12,Vis.
2458396.31,12.1,Vis.
2458396.6076,12.4,Vis.
2458396.71875,11.8,Vis.
2458397.30486,12,Vis.
2458397.3458,11.9,Vis.
2458397.4125,10.9,Vis.
2458398.4084,12,Vis.
2458398.57222,12,Vis.
2458399.54861,11.6,Vis.
2458400.2736,12.4,Vis.
2458400.3,11.6,Vis.
2458400.6,12,Vis.
2458401.3,11.9,Vis.
2458401.39583,11.2,Vis.
2458402.21181,11.1,Vis.
2458402.3771,11.9,Vis.
2458402.4,10.1,Vis.
2458403.70417,11.6,Vis.
2458404.30903,11.7,Vis.
2458404.3299,11.8,Vis.
2458404.4667,11.9,Vis.
2458404.73681,11.5,Vis.
2458405.284,12.1,Vis.
2458405.36,11.7,Vis.
2458406.6069,12.1,Vis.
2458407.4,10.9,Vis.
2458408.30208,12,Vis.
2458409.29306,11.5,Vis.
2458409.5,11.6,Vis.
2458410.425,11.5,Vis.
2458410.556,11.9,Vis.
2458410.55764,11.4,Vis.
2458411.3778,11.4,Vis.
2458412.6,11.4,Vis.
2458413.4,11.1,Vis.
2458414.259,11.6,Vis.
2458416.20278,11,Vis.
2458419.56806,11,Vis.
2458419.64167,10.8,Vis.
2458422.26667,10.8,Vis.
2458422.3,10.8,Vis.
2458422.5826,11,Vis.
2458423.3,10.8,Vis.
2458423.4,11,Vis.
2458423.5,10.8,Vis.
2458424.3,8.9,Vis.
2458424.4,10.4,Vis.
2458425.55625,10.2,Vis.
2458426.247,10.2,Vis.
2458426.3667,10.5,Vis.
2458426.375,10.37,Vis.
2458426.53264,10.6,Vis.
2458427.3819,10.6,Vis.
2458428.34,10.2,Vis.
2458428.4375,10.3,Vis.
2458429.19444,10.8,Vis.
2458429.26181,10.3,Vis.
2458429.3,8.9,Vis.
2458429.4,9.7,Vis.
2458432.4069,10.03,Vis.
2458433.5,10,Vis.
2458433.67014,9.8,Vis.
2458434.33333,10.5,Vis.
2458435.20972,9.8,Vis.
2458436.4,9.4,Vis.
2458436.425,9.1,Vis.
2458437.6375,9.4,Vis.
2458438.24514,9.1,Vis.
2458438.3431,9.2,Vis.
2458439.27,9,Vis.
2458440.4472,8.9,Vis.
2458441.36,8.8,Vis.
2458442.4222,8.46,Vis.
2458444.24375,8.4,Vis.
2458444.25556,8.1,Vis.
2458444.3,8,Vis.
2458444.5,8.5,Vis.
2458446.2674,8.1,Vis.
2458447.3,8.1,Vis.
2458448.25625,8,Vis.
2458448.2694,7.8,Vis.
2458448.47222,8.3,Vis.
2458450.4139,7.98,Vis.
2458451.17778,7.2,Vis.
2458451.2,8,Vis.
2458452.31,7.7,Vis.
2458453.23611,7.5,Vis.
2458453.2786,7.6,Vis.
2458454.2375,7.7,Vis.
2458454.55208,7.6,Vis.
2458456.4264,7.23,Vis.
2458457.25,7.1,Vis.
2458457.3,9.3,Vis.
2458457.39583,7.6,Vis.
2458457.5,7.5,Vis.
2458458.22,8.3,Vis.
2458458.24861,7.5,Vis.
2458458.29653,7.4,Vis.
2458461.28,7.2,Vis.
2458461.366,7.7,Vis.
2458462.21389,7.2,Vis.
2458462.325,7.3,Vis.
2458463.216,7.5,Vis.
2458463.62361,7.5,Vis.
2458464.4,7.6,Vis.
2458465.22917,7.3,Vis.
2458465.2931,7.3,Vis.
2458465.3236,7.1,Vis.
2458467.33472,7.2,Vis.
2458467.4028,7.24,Vis.
2458468.53403,7.4,Vis.
2458469.19583,7.8,Vis.
2458469.5,7.3,Vis.
2458473.53333,7.6,Vis.
2458475.2681,7.36,Vis.
2458477.264,7.7,Vis.
2458479.4,7.2,Vis.
2458479.48611,7.5,Vis.
2458479.5,7.4,Vis.
2458481.22014,7.3,Vis.
2458482.2903,7.2,Vis.
2458484.28,7.4,Vis.
2458484.3,7.3,Vis.
2458486.1875,7.4,Vis.
2458486.19167,7,Vis.
2458486.2201,8.3,Vis.
2458486.2493,7.5,Vis.
2458487.4,7.5,Vis.
2458488.5,7.5,Vis.
2458488.52153,7.7,Vis.
2458489.32,7.6,Vis.
2458492.23542,7.7,Vis.
2458492.74,7.5,Vis.
2458493.3083,7.98,Vis.
2458496.53125,8.1,Vis.
2458497.5854,7.7,Vis.
2458497.76,7.6,Vis.
2458498.19306,8,Vis.
2458498.3153,7.8,Vis.
2458499,7.9,Vis.
2458501.2,7.9,Vis.
2458501.2,8.1,Vis.
2458501.28333,8.1,Vis.
2458502.6326,7.9,Vis.
2458503.22569,8.2,Vis.
2458504.2063,8.7,Vis.
2458506.6833,8.1,Vis.
2458507.24375,8.2,Vis.
2458509.2,8.3,Vis.
2458511.2958,8.71,Vis.
2458511.72,8.8,Vis.
2458511.9,8.9,Vis.
2458513.6889,8.7,Vis.
2458514.24514,8.8,Vis.
2458514.72,8.8,Vis.
2458518.7313,9.3,Vis.
2458520.7306,9.3,Vis.
2458522.6556,9.3,Vis.
2458527.2889,10,Vis.
2458527.98194,9.9,Vis.
2458529.2722,10.1,Vis.
2458529.68403,10.3,Vis.
2458529.6861,10,Vis.
2458530.6299,10.4,Vis.
2458530.9,10.4,Vis.
2458531.2944,10.4,Vis.
2458532.6035,10.4,Vis.
2458537.4896,7.5,Vis.
2458537.6639,10.9,Vis.
2458538.6,10.5,Vis.
2458538.6618,10.9,Vis.
2458539.6625,11,Vis.
2458540.5875,11.1,Vis.
2458540.68611,11.2,Vis.
2458541.6583,11.1,Vis.
2458542.6597,11.1,Vis.
2458542.9,11.4,Vis.
2458546.6243,11.4,Vis.
2458550.4215,11.8,Vis.
2458552.4625,11.8,Vis.
2458560.67,11.5,Vis.
2458565.6243,12.4,Vis.
2458568.91944,11.9,Vis.
2458574.6229,12.4,Vis.
2458574.8,12.8,Vis.
2458574.94653,12.3,Vis.
2458575.42361,12.8,Vis.
2458575.6049,12.6,Vis.
2458576.42639,12.78,Vis.
2458577.43056,12.74,Vis.
2458578.43542,12.7,Vis.
2458579.43889,12.67,Vis.
2458580.44375,12.6,Vis.
2458581.44931,12.5,Vis.
2458582.45486,12.45,Vis.
2458582.5618,12.5,Vis.
2458583.46111,12.37,Vis.
2458583.94097,12.3,Vis.
2458584.46875,12.33,Vis.
2458584.8,12.8,Vis.
2458585.39931,12.3,Vis.
2458586.40347,12.2,Vis.
2458587.40903,12.17,Vis.
2458588.4125,12.1,Vis.
2458588.94653,12.1,Vis.
2458589.41667,12.04,Vis.
2458589.5833,12.3,Vis.
2458590.42292,12,Vis.
2458591.43056,11.9,Vis.
2458591.5736,12.2,Vis.
2458592.43681,11.8,Vis.
2458593.44583,11.7,Vis.
2458593.6132,11.8,Vis.
2458593.92917,11.8,Vis.
2458594.45347,11.67,Vis.
2458594.47963,11.5,Vis.
2458595.37708,11.6,Vis.
2458596.38194,11.57,Vis.
2458596.3896,11.8,Vis.
2458596.42778,11.7,Vis.
2458596.43056,11.7,Vis.
2458597.38681,11.54,Vis.
2458598.39236,11.51,Vis.
2458598.8,11.7,Vis.
2458599.39792,11.48,Vis.
2458599.5014,11.7,Vis.
2458600.40347,11.45,Vis.
2458600.86944,11.4,Vis.
2458601.40972,11.4,Vis.
2458602.41458,11.35,Vis.
2458603.41875,11.1,Vis.
2458603.42153,11.27,Vis.
2458604.42708,11.2,Vis.
2458605.35833,11.15,Vis.
2458606.36111,11.1,Vis.
2458606.3729,11.1,Vis.
2458606.63,11.2,Vis.
2458607.36667,11.05,Vis.
2458608.37153,11,Vis.
2458608.5424,9.9,Vis.
2458608.5889,10.8,Vis.
2458609.37569,10.97,Vis.
2458609.54,10.5,Vis.
2458609.7,10.9,Vis.
2458610.38056,10.94,Vis.
2458611.38542,10.9,Vis.
2458612.38958,10.8,Vis.
2458613.39514,10.7,Vis.
2458613.63,10,Vis.
2458614.40069,10.6,Vis.
2458615.40417,10.5,Vis.
2458616.40972,10.4,Vis.
2458616.52917,10.3,Vis.
2458616.54,9.9,Vis.
2458616.6021,10.1,Vis.
2458616.91389,9.8,Vis.
2458617.41458,10.4,Vis.
2458618.41944,10.3,Vis.
2458619.425,10.2,Vis.
2458619.51,9,Vis.
2458620.42986,10.1,Vis.
2458621.43542,9.97,Vis.
2458621.8,9.8,Vis.
2458622.44097,9.85,Vis.
2458622.44167,9.9,Vis.
2458622.48,8.9,Vis.
2458623.44583,9.67,Vis.
2458624.39,8.8,Vis.
2458624.45208,9.6,Vis.
2458624.5,9.8,Vis.
2458625.31875,9.51,Vis.
2458626.325,9.45,Vis.
2458626.4549,9.5,Vis.
2458626.54,8.7,Vis.
2458627.32986,9.38,Vis.
2458628.33472,9.3,Vis.
2458629.34028,9.25,Vis.
2458629.5104,9.2,Vis.
2458630.34514,9.2,Vis.
2458630.45,8.8,Vis.
2458630.6,9,Vis.
2458631.34861,9.15,Vis.
2458632.35486,9,Vis.
2458632.46875,9.1,Vis.
2458633.36042,8.97,Vis.
2458633.4368,8.7,Vis.
2458633.43889,8.9,Vis.
2458633.44375,8.9,Vis.
2458634.36528,8.9,Vis.
2458634.4,8.8,Vis.
2458635.36944,8.85,Vis.
2458635.45,8.7,Vis.
2458635.5,8.6,Vis.
2458636.375,8.8,Vis.
2458636.5,8.3,Vis.
2458636.5104,8.7,Vis.
2458637.3,8.4,Vis.
2458637.37986,8.7,Vis.
2458637.5292,8.6,Vis.
2458638.38403,8.67,Vis.
2458639.3875,8.6,Vis.
2458639.416,8.7,Vis.
2458640.39375,8.5,Vis.
2458640.4153,8.5,Vis.
2458640.42,7.9,Vis.
2458640.46528,8.5,Vis.
2458641.6,8.5,Vis.
2458642.29653,8.7,Vis.
2458642.72083,8.1,Vis.
2458643.416,8.4,Vis.
2458643.42,7.7,Vis.
2458645.5,8.1,Vis.
2458646.651,8.4,Vis.
2458647.28889,8.8,Vis.
2458650.42,7,Vis.
2458651.6,7.7,Vis.
2458652.42,7.6,Vis.
2458653.4,7.5,Vis.
2458654.41319,7.7,Vis.
2458655.29444,7.9,Vis.
2458655.43,7.7,Vis.
2458657.4514,7.9,Vis.
2458658.5,6.7,Vis.
2458658.5049,7.8,Vis.
2458658.632,8.3,Vis.
2458659.39,8.1,Vis.
2458659.4229,7.9,Vis.
2458660.3,7.9,Vis.
2458660.4,8.4,Vis.
2458660.425,7.7,Vis.
2458660.475,7.3,Vis.
2458661.4215,7.7,Vis.
2458661.44,7.5,Vis.
2458661.5,7.8,Vis.
2458661.6,7.5,Vis.
2458662.4181,7.8,Vis.
2458663.4306,7.8,Vis.
2458663.5,7.6,Vis.
2458664.36,7.6,Vis.
2458665.37,7.4,Vis.
2458665.4146,7.8,Vis.
2458666.4674,7.8,Vis.
2458668.28542,7.3,Vis.
2458668.4167,7.7,Vis.
2458668.44444,7.7,Vis.
2458669.3799,7.8,Vis.
2458669.5,8,Vis.
2458670.36,8,Vis.
2458670.441,8,Vis.
2458671.38,7.8,Vis.
2458671.5,8,Vis.
2458672.3847,7.7,Vis.
2458672.46,7.7,Vis.
2458672.521,7.9,Vis.
2458672.6,7.7,Vis.
2458674.66181,7.8,Vis.
2458676.29097,7.8,Vis.
2458676.47431,7.8,Vis.
2458676.55,7.7,Vis.
2458679.4,8,Vis.
2458679.42,7.7,Vis.
2458679.58,8.1,Vis.
2458682.29097,7.9,Vis.
2458682.4313,8,Vis.
2458684.5146,8.1,Vis.
2458684.6,8.1,Vis.
2458685.43,7.7,Vis.
2458686.4146,8.2,Vis.
2458687.36111,8.1,Vis.
2458687.4,8.5,Vis.
2458687.4993,8.1,Vis.
2458688.29028,8,Vis.
2458688.3889,7.5,Vis.
2458688.4264,8.1,Vis.
2458689.571,8.4,Vis.
2458690.3944,8.2,Vis.
2458690.43333,8.3,Vis.
2458690.43958,8.3,Vis.
2458691.3833,8.3,Vis.
2458692.33,8.3,Vis.
2458694.3,9,Vis.
2458694.35833,8.1,Vis.
2458694.3792,8.3,Vis.
2458695.3924,8.3,Vis.
2458696.39,7.9,Vis.
2458696.39583,8.6,Vis.
2458696.6,8.7,Vis.
2458697.4146,8.4,Vis.
2458697.556,8.5,Vis.
2458698.3764,8.5,Vis.
2458698.4,8.6,Vis.
2458698.40278,8.3,Vis.
2458700.3875,8.6,Vis.
2458700.39,8.8,Vis.
2458700.4,8.4,Vis.
2458700.608,8.7,Vis.
2458703.4438,8.9,Vis.
2458705.27778,8.4,Vis.
2458706.3979,9,Vis.
2458706.4,8.8,Vis.
2458706.6,9.3,Vis.
2458707.59,9.1,Vis.
2458707.6701,9.6,Vis.
2458708.39514,8.9,Vis.
2458710.3736,9.2,Vis.
2458710.42361,9.1,Vis.
2458711.39,8.9,Vis.
2458713.6,9,Vis.
2458714.32,9.8,Vis.
2458714.35,9.4,Vis.
2458714.36,9,Vis.
2458714.37,8.9,Vis.
2458714.41667,9.1,Vis.
2458715.35833,9.3,Vis.
2458716.4,9.2,Vis.
2458717.35417,9.6,Vis.
2458717.3922,9.3,Vis.
2458717.3924,9.8,Vis.
2458718.275,9,Vis.
2458718.4132,10.1,Vis.
2458718.5,9.5,Vis.
2458718.6,10,Vis.
2458719.4313,10,Vis.
2458719.599,9.8,Vis.
2458719.61,9.9,Vis.
2458720.3403,10,Vis.
2458720.38819,9.7,Vis.
2458720.45139,9.6,Vis.
2458721.2,10.5,Vis.
2458721.35,10,Vis.
2458721.35417,9.7,Vis.
2458721.4167,10.2,Vis.
2458722.3472,10,Vis.
2458723.34931,9.9,Vis.
2458724.375,10,Vis.
2458725.61,9.9,Vis.
2458726.3764,10.2,Vis.
2458726.38056,10.1,Vis.
2458726.4,9.7,Vis.
2458727.34,9.9,Vis.
2458727.38056,10,Vis.
2458727.38403,10,Vis.
2458727.3924,10.3,Vis.
2458728.64,10,Vis.
2458729.2938,10.6,Vis.
2458729.6,10.7,Vis.
2458731.6,9.9,Vis.
2458732.29,10.3,Vis.
2458732.31,10.8,Vis.
2458732.35833,10.6,Vis.
2458732.4,10.4,Vis.
2458732.43403,10.5,Vis.
2458733.2951,10.8,Vis.
2458733.38889,10.5,Vis.
2458734.34306,10.6,Vis.
2458734.4,10.6,Vis.
2458735.6,10.6,Vis.
2458736.599,10.9,Vis.
2458737.5951,11.2,Vis.
2458741.24653,11,Vis.
2458741.2882,11,Vis.
2458742.3319,11,Vis.
2458742.6,11.1,Vis.
2458745.3306,11.1,Vis.
2458746.3139,11.3,Vis.
2458746.34784,11,Vis.
2458746.7,11.5,Vis.
2458747.2722,11.3,Vis.
2458747.33,10.9,Vis.
2458748.2722,11.2,Vis.
2458748.3,11,Vis.
2458748.32986,11.1,Vis.
2458748.375,11.4,Vis.
2458749.27,11.2,Vis.
2458749.2958,11.4,Vis.
2458749.37917,11.2,Vis.
2458750.549,11.2,Vis.
2458752.31319,11.3,Vis.
2458755.6,12.1,Vis.
2458757.2694,11.5,Vis.
2458757.4,11.8,Vis.
2458758.3,11.7,Vis.
2458759.2681,11.6,Vis.
2458759.30208,11.6,Vis.
2458762.5653,11.7,Vis.
2458763.5035,11.7,Vis.
2458765.566,11.8,Vis.
2458768.62,11.9,Vis.
2458770.15,11.4,Vis.
2458770.2847,11.7,Vis.
2458772.27917,11.5,Vis.
2458772.3,11.8,Vis.
2458774.3125,11.2,Vis.
2458776.3,11.5,Vis.
2458777.52986,11.4,Vis.
2458777.6,11.2,Vis.
2458779.38889,11.4,Vis.
2458779.39,11.4,Vis.
2458780.4,9,Vis.
2458781.53,11,Vis.
2458782.26597,11,Vis.
2458782.3,11,Vis.
2458782.3,11.3,Vis.
2458783.24167,11.3,Vis.
2458784.36597,10.5,Vis.
2458784.42,11.1,Vis.
2458785.24861,10.7,Vis.
2458785.3222,10.5,Vis.
2458785.551,11.5,Vis.
2458786.3646,10.6,Vis.
2458788.24097,10.2,Vis.
2458788.3639,11.2,Vis.
2458790.225,11.4,Vis.
2458791.6,10.3,Vis.
2458792.5,10.5,Vis.
2458795.32,9.8,Vis.
2458796.20278,10.1,Vis.
2458797.4417,9.5,Vis.
2458798.26806,9.4,Vis.
2458798.2708,9.4,Vis.
2458798.5292,9.3,Vis.
2458801.4,8.8,Vis.
2458803.5,8.8,Vis.
2458804.3,8.9,Vis.
2458804.33,8.8,Vis.
2458805.2,8.9,Vis.
2458806.19306,8.6,Vis.
2458806.3,8.6,Vis.
2458806.3889,8.7,Vis.
2458807.33333,8.7,Vis.
2458808.521,8.8,Vis.
2458812.3294,8.4,Vis.
2458813.541,8.2,Vis.
2458814.5,8.1,Vis.
2458815.20625,8,Vis.
2458817.28264,7.6,Vis.
2458817.441,7.9,Vis.
2458818.243,8,Vis.
2458818.28472,8.2,Vis.
2458818.3,8.2,Vis.
2458818.4,7.7,Vis.
2458820.4,7.5,Vis.
2458821.3,6.9,Vis.
2458822.209,7.6,Vis.
2458822.25694,7.3,Vis.
2458823.20764,7.4,Vis.
2458823.3875,7.3,Vis.
2458824.17708,8.2,Vis.
2458824.5,7.3,Vis.
2458827.253,7.3,Vis.
2458828.19722,7,Vis.
2458828.3,7.2,Vis.
2458828.3125,7.2,Vis.
2458831.18611,7.6,Vis.
2458832.4118,7.2,Vis.
2458833.25764,7,Vis.
2458835.3,6.8,Vis.
2458835.6549,7.1,Vis.
2458836.5,6.8,Vis.
2458836.6875,7.2,Vis.
2458837.495,6.9,Vis.
2458837.6757,7,Vis.
2458838.24,7.3,Vis.
2458839.3292,7.2,Vis.
2458841.2,6.6,Vis.
2458845.22917,6.6,Vis.
2458846.5,6.8,Vis.
2458846.6215,7.2,Vis.
2458847.3,6.4,Vis.
2458848.2,6.9,Vis.
2458848.2168,7.1,Vis.
2458848.3,6.5,Vis.
2458850.2083,7.1,Vis.
2458850.6792,7.2,Vis.
2458850.7,6.8,Vis.
2458852.22083,6.7,Vis.
2458852.76,7.5,Vis.
2458853.2111,7.1,Vis.
2458853.2208,6.9,Vis.
2458853.2792,7.2,Vis.
2458853.3,6.5,Vis.
2458855.3188,7.2,Vis.
2458856,6.8,Vis.
2458856.2,7,Vis.
2458856.3271,7.2,Vis.
2458857.32986,6.4,Vis.
2458858.75,7,Vis.
2458860.17778,7.8,Vis.
2458863.3,6.8,Vis.
2458864.3167,7.6,Vis.
2458865.2,7.1,Vis.
2458865.20764,6.4,Vis.
2458865.22153,7,Vis.
2458865.6354,7.2,Vis.
2458865.9,6.9,Vis.
2458866.6944,7.2,Vis.
2458867.3,6.7,Vis.
2458867.76,7,Vis.
2458868.1819,7.2,Vis.
2458868.2215,6.7,Vis.
2458869.3,7.2,Vis.
2458869.7083,7.3,Vis.
2458870.72917,7.2,Vis.
2458871.25,7,Vis.
2458871.72,7.2,Vis.
2458872.23,7.3,Vis.
2458872.2958,7.3,Vis.
2458873.2306,7.3,Vis.
2458881.9,7.7,Vis.
2458883.74,7.5,Vis.
2458887.6,7.7,Vis.
2458887.6889,7.6,Vis.
2458890.2535,7.6,Vis.
2458893.5604,8,Vis.
2458893.72,7.9,Vis.
2458894.9,8.2,Vis.
2458895.2347,8.3,Vis.
2458897.72,8,Vis.
2458899.5333,8.6,Vis.
2458899.6,8.2,Vis.
2458900.72,8.9,Vis.
2458900.73611,8.9,Vis.
2458904.9,9.1,Vis.
2458905.68,9.1,Vis.
2458909.6035,9.1,Vis.
2458911.66667,9.2,Vis.
2458911.70139,9.4,Vis.
2458915.9,10,Vis.
2458917.6875,10.3,Vis.
2458920.66667,10.6,Vis.
2458921.6569,10.1,Vis.
2458923.6,9.6,Vis.
2458923.6,9.6,Vis.
2458924.5833,11,Vis.
2458925.67708,10.5,Vis.
2458926.6354,11,Vis.
2458926.8,10.9,Vis.
2458930.625,11,Vis.
2458930.6354,11.1,Vis.
2458931.6167,11,Vis.
2458932.6104,11.4,Vis.
2458933.6132,11.5,Vis.
2458935.6042,11.6,Vis.
2458936.6243,11.6,Vis.
2458938.5688,11.6,Vis.
2458939.59028,11.6,Vis.
2458939.6111,11.1,Vis.
2458940.4583,11.6,Vis.
2458940.8,11.7,Vis.
2458944.5389,11.8,Vis.
2458945.5799,12.1,Vis.
2458946.5958,12.1,Vis.
2458950.5646,12,Vis.
2458951.3951,12.3,Vis.
2458953.591,12.3,Vis.
2458955.4306,12.4,Vis.
2458955.8,12.8,Vis.
2458956.575,12.2,Vis.
2458958.5,9.7,Vis.
2458959.6007,12.4,Vis.
2458961.5,8.9,Vis.
2458962.5833,12.5,Vis.
2458964.4215,12.5,Vis.
2458966.416,12.5,Vis.
2458966.42986,12,Vis.
2458967.5576,12.4,Vis.
